Others-Postal mail-Credit card-Closed,20
Others-Postal mail-Credit card-Closed with explanation,407
Others-Postal mail-Credit card-Closed with monetary relief,71
Others-Postal mail-Credit card-Closed with non-monetary relief,66
Others-Postal mail-Credit card-Closed with relief,10
Others-Postal mail-Credit card-Closed without relief,8
Others-Postal mail-Credit card-In progress,2
Others-Postal mail-Credit card-Untimely response,3
Others-Postal mail-Credit reporting-Closed,13
Others-Postal mail-Credit reporting-Closed with explanation,409
Others-Postal mail-Credit reporting-Closed with monetary relief,1
Others-Postal mail-Credit reporting-Closed with non-monetary relief,27
Others-Postal mail-Credit reporting-In progress,4
Others-Postal mail-Credit reporting-Untimely response,6
Others-Postal mail-Debt collection-Closed,236
Others-Postal mail-Debt collection-Closed with explanation,3381
Others-Postal mail-Debt collection-Closed with monetary relief,45
Others-Postal mail-Debt collection-Closed with non-monetary relief,612
Others-Postal mail-Debt collection-In progress,18
Others-Postal mail-Debt collection-Untimely response,59
Others-Postal mail-Mortgage-Closed,154
Others-Postal mail-Mortgage-Closed with explanation,3051
Others-Postal mail-Mortgage-Closed with monetary relief,90
Others-Postal mail-Mortgage-Closed with non-monetary relief,119
Others-Postal mail-Mortgage-Closed with relief,13
Others-Postal mail-Mortgage-Closed without relief,51
Others-Postal mail-Mortgage-In progress,22
Others-Postal mail-Mortgage-Untimely response,13
Others-Postal mail-Others-Closed,66
Others-Postal mail-Others-Closed with explanation,1036
Others-Postal mail-Others-Closed with monetary relief,71
Others-Postal mail-Others-Closed with non-monetary relief,74
Others-Postal mail-Others-Closed without relief,8
Others-Postal mail-Others-In progress,12
Others-Postal mail-Others-Untimely response,11
Others-Referral-Bank account or service-Closed,470
Others-Referral-Bank account or service-Closed with explanation,7386
Others-Referral-Bank account or service-Closed with monetary relief,2852
Others-Referral-Bank account or service-Closed with non-monetary relief,461
Others-Referral-Bank account or service-Closed with relief,232
Others-Referral-Bank account or service-Closed without relief,328
Others-Referral-Bank account or service-In progress,49
Others-Referral-Bank account or service-Untimely response,17
Others-Referral-Credit card-Closed,39
Others-Referral-Credit card-Closed with explanation,1139
Others-Referral-Credit card-Closed with monetary relief,352
Others-Referral-Credit card-Closed with non-monetary relief,167
Others-Referral-Credit card-Closed with relief,85
Others-Referral-Credit card-Closed without relief,140
Others-Referral-Credit card-In progress,4
Others-Referral-Credit card-Untimely response,20
Others-Referral-Credit reporting-Closed,5
Others-Referral-Credit reporting-Closed with explanation,224
Others-Referral-Credit reporting-Closed with monetary relief,3
Others-Referral-Credit reporting-Closed with non-monetary relief,19
Others-Referral-Credit reporting-In progress,6
Others-Referral-Credit reporting-Untimely response,1
Others-Referral-Debt collection-Closed,372
Others-Referral-Debt collection-Closed with explanation,5252
Others-Referral-Debt collection-Closed with monetary relief,61
Others-Referral-Debt collection-Closed with non-monetary relief,1059
Others-Referral-Debt collection-In progress,16
Others-Referral-Debt collection-Untimely response,85
Others-Referral-Mortgage-Closed,590
Others-Referral-Mortgage-Closed with explanation,11974
Others-Referral-Mortgage-Closed with monetary relief,504
Others-Referral-Mortgage-Closed with non-monetary relief,633
Others-Referral-Mortgage-Closed with relief,254
Others-Referral-Mortgage-Closed without relief,614
Others-Referral-Mortgage-In progress,44
Others-Referral-Mortgage-Untimely response,66
Others-Referral-Others-Closed,86
Others-Referral-Others-Closed with explanation,2544
Others-Referral-Others-Closed with monetary relief,268
Others-Referral-Others-Closed with non-monetary relief,255
Others-Referral-Others-Closed with relief,19
Others-Referral-Others-Closed without relief,47
Others-Referral-Others-In progress,33
Others-Referral-Others-Untimely response,24
Others-Web-Bank account or service-Closed,667
Others-Web-Bank account or service-Closed with explanation,8592
Others-Web-Bank account or service-Closed with monetary relief,3314
Others-Web-Bank account or service-Closed with non-monetary relief,902
Others-Web-Bank account or service-Closed with relief,142
Others-Web-Bank account or service-Closed without relief,160
Others-Web-Bank account or service-In progress,116
Others-Web-Bank account or service-Untimely response,16
Others-Web-Credit card-Closed,150
Others-Web-Credit card-Closed with explanation,5042
Others-Web-Credit card-Closed with monetary relief,1726
Others-Web-Credit card-Closed with non-monetary relief,950
Others-Web-Credit card-Closed with relief,132
Others-Web-Credit card-Closed without relief,147
Others-Web-Credit card-In progress,55
Others-Web-Credit card-Untimely response,46
Others-Web-Credit reporting-Closed,113
Others-Web-Credit reporting-Closed with explanation,3332
Others-Web-Credit reporting-Closed with monetary relief,26
Others-Web-Credit reporting-Closed with non-monetary relief,259
Others-Web-Credit reporting-In progress,47
Others-Web-Credit reporting-Untimely response,23
Others-Web-Debt collection-Closed,5571
Others-Web-Debt collection-Closed with explanation,71160
Others-Web-Debt collection-Closed with monetary relief,881
Others-Web-Debt collection-Closed with non-monetary relief,13810
Others-Web-Debt collection-In progress,389
Others-Web-Debt collection-Untimely response,2147
Others-Web-Mortgage-Closed,1179
Others-Web-Mortgage-Closed with explanation,34183
Others-Web-Mortgage-Closed with monetary relief,1749
Others-Web-Mortgage-Closed with non-monetary relief,1613
Others-Web-Mortgage-Closed with relief,206
Others-Web-Mortgage-Closed without relief,602
Others-Web-Mortgage-In progress,285
Others-Web-Mortgage-Untimely response,266
Others-Web-Others-Closed,791
Others-Web-Others-Closed with explanation,29871
Others-Web-Others-Closed with monetary relief,2314
Others-Web-Others-Closed with non-monetary relief,3064
Others-Web-Others-Closed with relief,17
Others-Web-Others-Closed without relief,198
Others-Web-Others-In progress,269
Others-Web-Others-Untimely response,509
PNC Bank N.A.-Email-Bank account or service-Closed,1
PNC Bank N.A.-Email-Mortgage-Closed with explanation,1
PNC Bank N.A.-Email-Mortgage-Closed with non-monetary relief,1
PNC Bank N.A.-Email-Mortgage-Closed with relief,1
PNC Bank N.A.-Email-Mortgage-Closed without relief,2
PNC Bank N.A.-Fax-Bank account or service-Closed,3
PNC Bank N.A.-Fax-Bank account or service-Closed with explanation,34
PNC Bank N.A.-Fax-Bank account or service-Closed with monetary relief,5
PNC Bank N.A.-Fax-Bank account or service-Closed with non-monetary relief,1
PNC Bank N.A.-Fax-Bank account or service-Closed without relief,1
PNC Bank N.A.-Fax-Bank account or service-In progress,1
PNC Bank N.A.-Fax-Credit card-Closed with explanation,3
PNC Bank N.A.-Fax-Debt collection-Closed with explanation,1
PNC Bank N.A.-Fax-Mortgage-Closed,4
PNC Bank N.A.-Fax-Mortgage-Closed with explanation,79
PNC Bank N.A.-Fax-Mortgage-Closed with monetary relief,1
PNC Bank N.A.-Fax-Mortgage-Closed with non-monetary relief,5
PNC Bank N.A.-Fax-Mortgage-Closed without relief,3
PNC Bank N.A.-Fax-Others-Closed,2
PNC Bank N.A.-Fax-Others-Closed with explanation,5
PNC Bank N.A.-Phone-Bank account or service-Closed,35
PNC Bank N.A.-Phone-Bank account or service-Closed with explanation,352
PNC Bank N.A.-Phone-Bank account or service-Closed with monetary relief,68
PNC Bank N.A.-Phone-Bank account or service-Closed with non-monetary relief,17
PNC Bank N.A.-Phone-Bank account or service-Closed with relief,15
PNC Bank N.A.-Phone-Bank account or service-Closed without relief,29
PNC Bank N.A.-Phone-Bank account or service-In progress,6
PNC Bank N.A.-Phone-Credit card-Closed,8
PNC Bank N.A.-Phone-Credit card-Closed with explanation,34
PNC Bank N.A.-Phone-Credit card-Closed with monetary relief,5
PNC Bank N.A.-Phone-Credit card-Closed with non-monetary relief,1
PNC Bank N.A.-Phone-Credit card-Closed with relief,2
PNC Bank N.A.-Phone-Credit card-Closed without relief,2
PNC Bank N.A.-Phone-Credit card-In progress,1
PNC Bank N.A.-Phone-Debt collection-Closed,1
PNC Bank N.A.-Phone-Debt collection-Closed with explanation,13
PNC Bank N.A.-Phone-Mortgage-Closed,12
PNC Bank N.A.-Phone-Mortgage-Closed with explanation,201
PNC Bank N.A.-Phone-Mortgage-Closed with monetary relief,9
PNC Bank N.A.-Phone-Mortgage-Closed with non-monetary relief,16
PNC Bank N.A.-Phone-Mortgage-Closed with relief,4
PNC Bank N.A.-Phone-Mortgage-Closed without relief,14
PNC Bank N.A.-Phone-Mortgage-In progress,3
PNC Bank N.A.-Phone-Mortgage-Untimely response,3
PNC Bank N.A.-Phone-Others-Closed,5
PNC Bank N.A.-Phone-Others-Closed with explanation,47
PNC Bank N.A.-Phone-Others-Closed with monetary relief,2
PNC Bank N.A.-Phone-Others-Closed with non-monetary relief,4
PNC Bank N.A.-Phone-Others-Closed with relief,1
PNC Bank N.A.-Phone-Others-Closed without relief,5
PNC Bank N.A.-Phone-Others-In progress,3
PNC Bank N.A.-Postal mail-Bank account or service-Closed,12
PNC Bank N.A.-Postal mail-Bank account or service-Closed with explanation,105
PNC Bank N.A.-Postal mail-Bank account or service-Closed with monetary relief,16
PNC Bank N.A.-Postal mail-Bank account or service-Closed with non-monetary relief,3
PNC Bank N.A.-Postal mail-Bank account or service-Closed with relief,2
PNC Bank N.A.-Postal mail-Bank account or service-Closed without relief,2
PNC Bank N.A.-Postal mail-Bank account or service-In progress,7
PNC Bank N.A.-Postal mail-Credit card-Closed,6
PNC Bank N.A.-Postal mail-Credit card-Closed with explanation,28
PNC Bank N.A.-Postal mail-Credit card-Closed with monetary relief,1
PNC Bank N.A.-Postal mail-Credit card-Closed with non-monetary relief,1
PNC Bank N.A.-Postal mail-Credit card-Closed without relief,2
PNC Bank N.A.-Postal mail-Credit reporting-Closed with explanation,2
PNC Bank N.A.-Postal mail-Credit reporting-Closed with non-monetary relief,1
PNC Bank N.A.-Postal mail-Credit reporting-In progress,1
PNC Bank N.A.-Postal mail-Debt collection-Closed with explanation,7
PNC Bank N.A.-Postal mail-Mortgage-Closed,7
PNC Bank N.A.-Postal mail-Mortgage-Closed with explanation,158
PNC Bank N.A.-Postal mail-Mortgage-Closed with monetary relief,4
PNC Bank N.A.-Postal mail-Mortgage-Closed with non-monetary relief,11
PNC Bank N.A.-Postal mail-Mortgage-Closed without relief,4
PNC Bank N.A.-Postal mail-Mortgage-In progress,3
PNC Bank N.A.-Postal mail-Others-Closed with explanation,14
PNC Bank N.A.-Postal mail-Others-Closed with monetary relief,2
PNC Bank N.A.-Postal mail-Others-In progress,2
PNC Bank N.A.-Referral-Bank account or service-Closed,83
PNC Bank N.A.-Referral-Bank account or service-Closed with explanation,812
PNC Bank N.A.-Referral-Bank account or service-Closed with monetary relief,184
PNC Bank N.A.-Referral-Bank account or service-Closed with non-monetary relief,33
PNC Bank N.A.-Referral-Bank account or service-Closed with relief,29
PNC Bank N.A.-Referral-Bank account or service-Closed without relief,33
PNC Bank N.A.-Referral-Bank account or service-In progress,17
PNC Bank N.A.-Referral-Credit card-Closed,14
PNC Bank N.A.-Referral-Credit card-Closed with explanation,76
PNC Bank N.A.-Referral-Credit card-Closed with monetary relief,8
PNC Bank N.A.-Referral-Credit card-Closed with non-monetary relief,9
PNC Bank N.A.-Referral-Credit card-Closed with relief,3
PNC Bank N.A.-Referral-Credit card-Closed without relief,5
PNC Bank N.A.-Referral-Credit card-In progress,2
PNC Bank N.A.-Referral-Credit card-Untimely response,1
PNC Bank N.A.-Referral-Credit reporting-Closed with explanation,4
PNC Bank N.A.-Referral-Debt collection-Closed,4
PNC Bank N.A.-Referral-Debt collection-Closed with explanation,18
PNC Bank N.A.-Referral-Debt collection-Closed with non-monetary relief,1
PNC Bank N.A.-Referral-Mortgage-Closed,80
PNC Bank N.A.-Referral-Mortgage-Closed with explanation,949
PNC Bank N.A.-Referral-Mortgage-Closed with monetary relief,30
PNC Bank N.A.-Referral-Mortgage-Closed with non-monetary relief,65
PNC Bank N.A.-Referral-Mortgage-Closed with relief,17
PNC Bank N.A.-Referral-Mortgage-Closed without relief,68
PNC Bank N.A.-Referral-Mortgage-In progress,5
PNC Bank N.A.-Referral-Mortgage-Untimely response,7
PNC Bank N.A.-Referral-Others-Closed,3
PNC Bank N.A.-Referral-Others-Closed with explanation,79
PNC Bank N.A.-Referral-Others-Closed with monetary relief,8
PNC Bank N.A.-Referral-Others-Closed with non-monetary relief,5
PNC Bank N.A.-Referral-Others-Closed with relief,1
PNC Bank N.A.-Referral-Others-Closed without relief,4
PNC Bank N.A.-Referral-Others-In progress,1
PNC Bank N.A.-Web-Bank account or service-Closed,81
PNC Bank N.A.-Web-Bank account or service-Closed with explanation,1025
PNC Bank N.A.-Web-Bank account or service-Closed with monetary relief,254
PNC Bank N.A.-Web-Bank account or service-Closed with non-monetary relief,40
PNC Bank N.A.-Web-Bank account or service-Closed with relief,21
PNC Bank N.A.-Web-Bank account or service-Closed without relief,22
PNC Bank N.A.-Web-Bank account or service-In progress,44
PNC Bank N.A.-Web-Credit card-Closed,39
PNC Bank N.A.-Web-Credit card-Closed with explanation,160
PNC Bank N.A.-Web-Credit card-Closed with monetary relief,33
PNC Bank N.A.-Web-Credit card-Closed with non-monetary relief,12
PNC Bank N.A.-Web-Credit card-Closed with relief,9
PNC Bank N.A.-Web-Credit card-Closed without relief,9
PNC Bank N.A.-Web-Credit card-In progress,5
PNC Bank N.A.-Web-Credit card-Untimely response,2
PNC Bank N.A.-Web-Credit reporting-Closed,2
PNC Bank N.A.-Web-Credit reporting-Closed with explanation,10
PNC Bank N.A.-Web-Credit reporting-Closed with non-monetary relief,3
PNC Bank N.A.-Web-Credit reporting-In progress,2
PNC Bank N.A.-Web-Debt collection-Closed,10
PNC Bank N.A.-Web-Debt collection-Closed with explanation,98
PNC Bank N.A.-Web-Debt collection-Closed with monetary relief,5
PNC Bank N.A.-Web-Debt collection-Closed with non-monetary relief,3
PNC Bank N.A.-Web-Mortgage-Closed,188
PNC Bank N.A.-Web-Mortgage-Closed with explanation,1745
PNC Bank N.A.-Web-Mortgage-Closed with monetary relief,43
PNC Bank N.A.-Web-Mortgage-Closed with non-monetary relief,86
PNC Bank N.A.-Web-Mortgage-Closed with relief,15
PNC Bank N.A.-Web-Mortgage-Closed without relief,66
PNC Bank N.A.-Web-Mortgage-In progress,30
PNC Bank N.A.-Web-Mortgage-Untimely response,9
PNC Bank N.A.-Web-Others-Closed,17
PNC Bank N.A.-Web-Others-Closed with explanation,217
PNC Bank N.A.-Web-Others-Closed with monetary relief,21
PNC Bank N.A.-Web-Others-Closed with non-monetary relief,4
PNC Bank N.A.-Web-Others-Closed with relief,3
PNC Bank N.A.-Web-Others-Closed without relief,5
PNC Bank N.A.-Web-Others-In progress,7
Synchrony Financial-Email-Others-Closed without relief,1
Synchrony Financial-Fax-Bank account or service-Closed with explanation,6
Synchrony Financial-Fax-Bank account or service-Closed with monetary relief,3
Synchrony Financial-Fax-Credit card-Closed with explanation,55
Synchrony Financial-Fax-Credit card-Closed with monetary relief,26
Synchrony Financial-Fax-Credit card-Closed with non-monetary relief,13
Synchrony Financial-Fax-Credit card-Closed with relief,2
Synchrony Financial-Fax-Credit card-Closed without relief,3
Synchrony Financial-Fax-Credit reporting-Closed with explanation,9
Synchrony Financial-Fax-Credit reporting-Closed with non-monetary relief,1
Synchrony Financial-Fax-Debt collection-Closed with explanation,10
Synchrony Financial-Fax-Debt collection-Closed with monetary relief,3
Synchrony Financial-Fax-Debt collection-Closed with non-monetary relief,5
Synchrony Financial-Fax-Mortgage-Closed,1
Synchrony Financial-Fax-Mortgage-Closed with explanation,2
Synchrony Financial-Fax-Mortgage-Closed without relief,1
Synchrony Financial-Fax-Others-Closed with monetary relief,3
Synchrony Financial-Phone-Bank account or service-Closed,1
Synchrony Financial-Phone-Bank account or service-Closed with explanation,82
Synchrony Financial-Phone-Bank account or service-Closed with monetary relief,25
Synchrony Financial-Phone-Bank account or service-Closed with non-monetary relief,12
Synchrony Financial-Phone-Bank account or service-Closed without relief,1
Synchrony Financial-Phone-Credit card-Closed with explanation,349
Synchrony Financial-Phone-Credit card-Closed with monetary relief,185
Synchrony Financial-Phone-Credit card-Closed with non-monetary relief,102
Synchrony Financial-Phone-Credit card-Closed with relief,33
Synchrony Financial-Phone-Credit card-Closed without relief,32
Synchrony Financial-Phone-Debt collection-Closed with explanation,118
Synchrony Financial-Phone-Debt collection-Closed with monetary relief,26
Synchrony Financial-Phone-Debt collection-Closed with non-monetary relief,35
Synchrony Financial-Phone-Mortgage-Closed,3
Synchrony Financial-Phone-Mortgage-Closed with explanation,2
Synchrony Financial-Phone-Mortgage-Closed without relief,2
Synchrony Financial-Phone-Others-Closed,1
Synchrony Financial-Phone-Others-Closed with explanation,59
Synchrony Financial-Phone-Others-Closed with monetary relief,31
Synchrony Financial-Phone-Others-Closed with non-monetary relief,2
Synchrony Financial-Phone-Others-Closed with relief,1
Synchrony Financial-Phone-Others-Closed without relief,3
Synchrony Financial-Postal mail-Bank account or service-Closed with explanation,58
Synchrony Financial-Postal mail-Bank account or service-Closed with monetary relief,11
Synchrony Financial-Postal mail-Bank account or service-Closed with non-monetary relief,7
Synchrony Financial-Postal mail-Credit card-Closed,1
Synchrony Financial-Postal mail-Credit card-Closed with explanation,394
Synchrony Financial-Postal mail-Credit card-Closed with monetary relief,111
Synchrony Financial-Postal mail-Credit card-Closed with non-monetary relief,83
Synchrony Financial-Postal mail-Credit card-Closed with relief,14
Synchrony Financial-Postal mail-Credit card-Closed without relief,18
Synchrony Financial-Postal mail-Credit reporting-Closed with explanation,12
Synchrony Financial-Postal mail-Credit reporting-Closed with monetary relief,2
Synchrony Financial-Postal mail-Credit reporting-Closed with non-monetary relief,4
Synchrony Financial-Postal mail-Debt collection-Closed with explanation,90
Synchrony Financial-Postal mail-Debt collection-Closed with monetary relief,26
Synchrony Financial-Postal mail-Debt collection-Closed with non-monetary relief,17
Synchrony Financial-Postal mail-Mortgage-Closed,3
Synchrony Financial-Postal mail-Mortgage-Closed with explanation,4
Synchrony Financial-Postal mail-Mortgage-Closed with monetary relief,1
Synchrony Financial-Postal mail-Mortgage-Closed without relief,4
Synchrony Financial-Postal mail-Others-Closed with explanation,19
Synchrony Financial-Postal mail-Others-Closed with monetary relief,3
Synchrony Financial-Postal mail-Others-Closed with non-monetary relief,7
Synchrony Financial-Postal mail-Others-Closed without relief,1
Synchrony Financial-Referral-Bank account or service-Closed,1
Synchrony Financial-Referral-Bank account or service-Closed with explanation,132
Synchrony Financial-Referral-Bank account or service-Closed with monetary relief,29
Synchrony Financial-Referral-Bank account or service-Closed with non-monetary relief,16
Synchrony Financial-Referral-Bank account or service-Closed with relief,3
Synchrony Financial-Referral-Bank account or service-Closed without relief,15
Synchrony Financial-Referral-Credit card-Closed,1
Synchrony Financial-Referral-Credit card-Closed with explanation,734
Synchrony Financial-Referral-Credit card-Closed with monetary relief,339
Synchrony Financial-Referral-Credit card-Closed with non-monetary relief,141
Synchrony Financial-Referral-Credit card-Closed with relief,50
Synchrony Financial-Referral-Credit card-Closed without relief,120
Synchrony Financial-Referral-Credit reporting-Closed with explanation,4
Synchrony Financial-Referral-Debt collection-Closed with explanation,126
Synchrony Financial-Referral-Debt collection-Closed with monetary relief,20
Synchrony Financial-Referral-Debt collection-Closed with non-monetary relief,34
Synchrony Financial-Referral-Mortgage-Closed,39
Synchrony Financial-Referral-Mortgage-Closed with explanation,30
Synchrony Financial-Referral-Mortgage-Closed with monetary relief,3
Synchrony Financial-Referral-Mortgage-Closed with non-monetary relief,4
Synchrony Financial-Referral-Mortgage-Closed with relief,1
Synchrony Financial-Referral-Mortgage-Closed without relief,13
Synchrony Financial-Referral-Mortgage-Untimely response,1
Synchrony Financial-Referral-Others-Closed with explanation,34
Synchrony Financial-Referral-Others-Closed with monetary relief,25
Synchrony Financial-Referral-Others-Closed with non-monetary relief,8
Synchrony Financial-Referral-Others-Closed with relief,1
Synchrony Financial-Referral-Others-Closed without relief,1
Synchrony Financial-Web-Bank account or service-Closed with explanation,208
Synchrony Financial-Web-Bank account or service-Closed with monetary relief,63
Synchrony Financial-Web-Bank account or service-Closed with non-monetary relief,40
Synchrony Financial-Web-Bank account or service-Closed with relief,3
Synchrony Financial-Web-Bank account or service-Closed without relief,3
Synchrony Financial-Web-Credit card-Closed,3
Synchrony Financial-Web-Credit card-Closed with explanation,2796
Synchrony Financial-Web-Credit card-Closed with monetary relief,1793
Synchrony Financial-Web-Credit card-Closed with non-monetary relief,835
Synchrony Financial-Web-Credit card-Closed with relief,136
Synchrony Financial-Web-Credit card-Closed without relief,136
Synchrony Financial-Web-Credit reporting-Closed with explanation,69
Synchrony Financial-Web-Credit reporting-Closed with monetary relief,3
Synchrony Financial-Web-Credit reporting-Closed with non-monetary relief,33
Synchrony Financial-Web-Debt collection-Closed,3
Synchrony Financial-Web-Debt collection-Closed with explanation,1137
Synchrony Financial-Web-Debt collection-Closed with monetary relief,192
Synchrony Financial-Web-Debt collection-Closed with non-monetary relief,432
Synchrony Financial-Web-Mortgage-Closed,32
Synchrony Financial-Web-Mortgage-Closed with explanation,32
Synchrony Financial-Web-Mortgage-Closed with monetary relief,2
Synchrony Financial-Web-Mortgage-Closed with non-monetary relief,3
Synchrony Financial-Web-Mortgage-Closed with relief,1
Synchrony Financial-Web-Mortgage-Closed without relief,20
Synchrony Financial-Web-Others-Closed with explanation,262
Synchrony Financial-Web-Others-Closed with monetary relief,196
Synchrony Financial-Web-Others-Closed with non-monetary relief,59
Synchrony Financial-Web-Others-Closed with relief,5
Synchrony Financial-Web-Others-Closed without relief,3
"TransUnion Intermediate Holdings, Inc.-Email-Credit reporting-Closed with explanation",7
"TransUnion Intermediate Holdings, Inc.-Email-Credit reporting-Closed with non-monetary relief",2
"TransUnion Intermediate Holdings, Inc.-Fax-Bank account or service-Closed with explanation",1
"TransUnion Intermediate Holdings, Inc.-Fax-Credit card-Closed with explanation",1
"TransUnion Intermediate Holdings, Inc.-Fax-Credit reporting-Closed",1
"TransUnion Intermediate Holdings, Inc.-Fax-Credit reporting-Closed with explanation",473
"TransUnion Intermediate Holdings, Inc.-Fax-Credit reporting-Closed with monetary relief",1
"TransUnion Intermediate Holdings, Inc.-Fax-Credit reporting-Closed with non-monetary relief",110
"TransUnion Intermediate Holdings, Inc.-Fax-Mortgage-Closed with explanation",1
"TransUnion Intermediate Holdings, Inc.-Phone-Bank account or service-Closed with explanation",1
"TransUnion Intermediate Holdings, Inc.-Phone-Credit card-Closed with explanation",1
"TransUnion Intermediate Holdings, Inc.-Phone-Credit reporting-Closed",1
"TransUnion Intermediate Holdings, Inc.-Phone-Credit reporting-Closed with explanation",675
"TransUnion Intermediate Holdings, Inc.-Phone-Credit reporting-Closed with monetary relief",4
"TransUnion Intermediate Holdings, Inc.-Phone-Credit reporting-Closed with non-monetary relief",188
"TransUnion Intermediate Holdings, Inc.-Phone-Credit reporting-In progress",11
"TransUnion Intermediate Holdings, Inc.-Phone-Debt collection-Closed with explanation",3
"TransUnion Intermediate Holdings, Inc.-Phone-Debt collection-Closed with non-monetary relief",1
"TransUnion Intermediate Holdings, Inc.-Postal mail-Bank account or service-Closed with explanation",1
"TransUnion Intermediate Holdings, Inc.-Postal mail-Bank account or service-Closed with non-monetary relief",1
"TransUnion Intermediate Holdings, Inc.-Postal mail-Credit card-Closed with explanation",1
"TransUnion Intermediate Holdings, Inc.-Postal mail-Credit reporting-Closed",4
"TransUnion Intermediate Holdings, Inc.-Postal mail-Credit reporting-Closed with explanation",4066
"TransUnion Intermediate Holdings, Inc.-Postal mail-Credit reporting-Closed with monetary relief",3
"TransUnion Intermediate Holdings, Inc.-Postal mail-Credit reporting-Closed with non-monetary relief",953
"TransUnion Intermediate Holdings, Inc.-Postal mail-Credit reporting-In progress",16
"TransUnion Intermediate Holdings, Inc.-Postal mail-Debt collection-Closed with explanation",2
"TransUnion Intermediate Holdings, Inc.-Postal mail-Mortgage-Closed with explanation",1
"TransUnion Intermediate Holdings, Inc.-Postal mail-Others-Closed with explanation",2
"TransUnion Intermediate Holdings, Inc.-Referral-Bank account or service-Closed with explanation",1
"TransUnion Intermediate Holdings, Inc.-Referral-Credit card-Closed with explanation",1
"TransUnion Intermediate Holdings, Inc.-Referral-Credit reporting-Closed",2
"TransUnion Intermediate Holdings, Inc.-Referral-Credit reporting-Closed with explanation",2215
"TransUnion Intermediate Holdings, Inc.-Referral-Credit reporting-Closed with monetary relief",3
"TransUnion Intermediate Holdings, Inc.-Referral-Credit reporting-Closed with non-monetary relief",574
"TransUnion Intermediate Holdings, Inc.-Referral-Credit reporting-In progress",13
"TransUnion Intermediate Holdings, Inc.-Referral-Debt collection-Closed with explanation",5
"TransUnion Intermediate Holdings, Inc.-Referral-Mortgage-Closed with non-monetary relief",1
"TransUnion Intermediate Holdings, Inc.-Referral-Others-Closed with explanation",2
"TransUnion Intermediate Holdings, Inc.-Web-Bank account or service-Closed with explanation",3
"TransUnion Intermediate Holdings, Inc.-Web-Bank account or service-Closed with monetary relief",2
"TransUnion Intermediate Holdings, Inc.-Web-Bank account or service-Closed with non-monetary relief",2
"TransUnion Intermediate Holdings, Inc.-Web-Credit card-Closed with explanation",8
"TransUnion Intermediate Holdings, Inc.-Web-Credit card-Closed with monetary relief",2
"TransUnion Intermediate Holdings, Inc.-Web-Credit card-Closed with non-monetary relief",6
"TransUnion Intermediate Holdings, Inc.-Web-Credit reporting-Closed",13
"TransUnion Intermediate Holdings, Inc.-Web-Credit reporting-Closed with explanation",20433
"TransUnion Intermediate Holdings, Inc.-Web-Credit reporting-Closed with monetary relief",116
"TransUnion Intermediate Holdings, Inc.-Web-Credit reporting-Closed with non-monetary relief",7894
"TransUnion Intermediate Holdings, Inc.-Web-Credit reporting-In progress",182
"TransUnion Intermediate Holdings, Inc.-Web-Debt collection-Closed with explanation",50
"TransUnion Intermediate Holdings, Inc.-Web-Debt collection-Closed with non-monetary relief",8
"TransUnion Intermediate Holdings, Inc.-Web-Mortgage-Closed with explanation",16
"TransUnion Intermediate Holdings, Inc.-Web-Mortgage-Closed with non-monetary relief",4
"TransUnion Intermediate Holdings, Inc.-Web-Others-Closed with explanation",29
"TransUnion Intermediate Holdings, Inc.-Web-Others-Closed with non-monetary relief",8
"TransUnion Intermediate Holdings, Inc.-Web-Others-In progress",1
U.S. Bancorp-Email-Mortgage-Closed with explanation,1
U.S. Bancorp-Email-Mortgage-Closed without relief,1
U.S. Bancorp-Fax-Bank account or service-Closed with explanation,39
U.S. Bancorp-Fax-Bank account or service-Closed with monetary relief,6
U.S. Bancorp-Fax-Bank account or service-Closed with non-monetary relief,1
U.S. Bancorp-Fax-Credit card-Closed with explanation,13
U.S. Bancorp-Fax-Credit card-Closed with monetary relief,4
U.S. Bancorp-Fax-Credit card-Closed with non-monetary relief,1
U.S. Bancorp-Fax-Credit reporting-Closed with explanation,2
U.S. Bancorp-Fax-Debt collection-Closed with explanation,4
U.S. Bancorp-Fax-Debt collection-Closed with monetary relief,1
U.S. Bancorp-Fax-Mortgage-Closed,1
U.S. Bancorp-Fax-Mortgage-Closed with explanation,58
U.S. Bancorp-Fax-Mortgage-Closed with monetary relief,5
U.S. Bancorp-Fax-Mortgage-Closed with non-monetary relief,7
U.S. Bancorp-Fax-Others-Closed with explanation,7
U.S. Bancorp-Fax-Others-Closed with non-monetary relief,1
U.S. Bancorp-Phone-Bank account or service-Closed,1
U.S. Bancorp-Phone-Bank account or service-Closed with explanation,384
U.S. Bancorp-Phone-Bank account or service-Closed with monetary relief,80
U.S. Bancorp-Phone-Bank account or service-Closed with non-monetary relief,35
U.S. Bancorp-Phone-Bank account or service-Closed with relief,7
U.S. Bancorp-Phone-Bank account or service-Closed without relief,14
U.S. Bancorp-Phone-Credit card-Closed,1
U.S. Bancorp-Phone-Credit card-Closed with explanation,93
U.S. Bancorp-Phone-Credit card-Closed with monetary relief,15
U.S. Bancorp-Phone-Credit card-Closed with non-monetary relief,25
U.S. Bancorp-Phone-Credit card-Closed with relief,6
U.S. Bancorp-Phone-Credit card-Closed without relief,7
U.S. Bancorp-Phone-Credit reporting-Closed with explanation,1
U.S. Bancorp-Phone-Credit reporting-Closed with non-monetary relief,1
